dataset_type,tier,match_id,patch,duration_min,role,champion,win,kills,deaths,assists,kda,player_damage,dpm,total_gold,gpm,cs_total,cspm,teamkills,kp,aggression_index,damage_share,team_damage,rce,vision_score,vspm,wards_placed,wards_killed,vision_efficiency,team_dragons,team_barons,team_towers,gold_diff_10,xp_diff_10,cs_diff_10,lane_pressure_index
pro,PRO,LOLTMNT04_135179,15.2,44.583333333333336,MIDDLE,Hwei,True,8,2,11,9.5,51369.0,1152.2019,22395.0,373.7271,385.99804166666667,8.6579,21.0,0.9047619047619048,6.333333333333333,0.336548,152634.98817404947,3.0830033465595617,45.0,1.0093457943925233,17.0,12.0,0.6504672897196261,,0.0,,81.0,166.0,5.0,84.0
pro,PRO,LOLTMNT04_135179,15.2,44.583333333333336,BOTTOM,Sivir,True,9,4,8,4.25,44615.0,1000.7103,22966.0,386.5346,491.00070833333336,11.0131,21.0,0.8095238095238095,3.4,0.292299,152634.80203490262,2.5889281321775592,48.0,1.0766355140186916,14.0,20.0,0.7626168224299065,,0.0,,-6.0,-463.0,-5.0,158.0
pro,PRO,LOLTMNT04_135179,15.2,44.583333333333336,UTILITY,Braum,True,0,6,16,2.6666666666666665,9829.0,220.4636,11366.0,126.3477,50.00020833333333,1.1215,21.0,0.7619047619047619,2.2857142857142856,0.0643955,152634.88908386457,1.7448960289740139,185.0,4.149532710280374,80.0,29.0,2.444859813084112,,0.0,,77.0,344.0,-3.0,141.33333333333334
pro,PRO,LOLTMNT04_135180,15.2,29.666666666666668,TOP,Cho'Gath,True,6,2,12,9.0,24006.0,809.191,11911.0,269.7978,185.00133333333332,6.236,29.0,0.6206896551724138,6.0,0.22786,105354.16483805845,2.9992498085603367,16.0,0.5393258426966292,8.0,0.0,0.2696629213483146,,0.0,,-59.0,215.0,-9.0,94.33333333333333
pro,PRO,LOLTMNT04_135180,15.2,29.666666666666668,JUNGLE,Nocturne,True,2,1,21,23.0,19841.0,668.7978,12983.0,305.9326,218.99933333333334,7.382,29.0,0.7931034482758621,11.5,0.188327,105353.98535525973,2.186095237970717,38.0,1.2808988764044944,10.0,6.0,0.5393258426966292,,1.0,,338.0,536.0,10.0,294.6666666666667
pro,PRO,LOLTMNT04_135180,15.2,29.666666666666668,MIDDLE,Ahri,True,10,1,11,21.0,22646.0,763.3483,14533.0,358.1798,252.00053333333335,8.4944,29.0,0.7241379310344828,10.5,0.214952,105353.75339610703,2.1311874650664273,52.0,1.7528089887640448,9.0,16.0,0.8426966292134831,,0.0,,528.0,385.0,5.0,306.0
pro,PRO,LOLTMNT04_135180,15.2,29.666666666666668,BOTTOM,Xayah,True,9,1,14,23.0,32371.0,1091.1573,16729.0,432.2022,318.9997333333334,10.7528,29.0,0.7931034482758621,11.5,0.307259,105354.11493235349,2.524645409023832,29.0,0.9775280898876404,12.0,5.0,0.5730337078651685,,0.0,,258.0,280.0,-1.0,179.66666666666666
pro,PRO,LOLTMNT04_135180,15.2,29.666666666666668,UTILITY,Leona,True,2,4,20,5.5,6490.0,218.764,8431.0,152.4944,26.999633333333335,0.9101,29.0,0.7586206896551724,4.4,0.0616018,105354.06432928909,1.4345707121048379,109.0,3.6741573033707864,48.0,14.0,2.089887640449438,,0.0,,359.0,-375.0,-2.0,245.33333333333334
pro,PRO,LOLTMNT04_135180,15.2,29.666666666666668,TOP,Yorick,False,1,6,3,0.6666666666666666,25710.0,866.6292,10135.0,209.9326,216.99980000000002,7.3146,9.0,0.4444444444444444,0.5714285714285714,0.284614,90332.87188964704,4.128130647645959,25.0,0.8426966292134831,12.0,5.0,0.5730337078651685,,0.0,,59.0,-215.0,9.0,94.33333333333333
pro,PRO,LOLTMNT04_135180,15.2,29.666666666666668,JUNGLE,Vi,False,2,8,4,0.75,10023.0,337.8539,9854.0,200.4607,152.00013333333334,5.1236,9.0,0.6666666666666666,0.6666666666666666,0.110956,90333.10501460038,1.685387210560474,30.0,1.0112359550561798,7.0,6.0,0.4382022471910112,,0.0,,-338.0,-536.0,-10.0,294.6666666666667
pro,PRO,LOLTMNT04_135180,15.2,29.666666666666668,MIDDLE,Annie,False,2,6,7,1.5,21888.0,737.7978,10645.0,227.1236,214.00050000000002,7.2135,9.0,1.0,1.2857142857142858,0.242303,90333.17788058754,3.2484418175830254,17.0,0.5730337078651685,4.0,4.0,0.2696629213483146,,0.0,,-528.0,-385.0,-5.0,306.0
pro,PRO,LOLTMNT04_135180,15.2,29.666666666666668,BOTTOM,Kai'Sa,False,4,3,4,2.6666666666666665,24935.0,840.5056,13065.0,308.6966,272.9986,9.2022,9.0,0.8888888888888888,2.0,0.276034,90333.07491106167,2.722756259706132,29.0,0.9775280898876404,8.0,9.0,0.5730337078651685,,0.0,,-258.0,-280.0,1.0,179.66666666666666
pro,PRO,LOLTMNT04_135180,15.2,29.666666666666668,UTILITY,Braum,False,0,6,7,1.1666666666666667,7777.0,262.1461,6689.0,93.7753,25.0001,0.8427,9.0,0.7777777777777778,1.0,0.0860926,90332.96706104821,2.7954706623172627,73.0,2.460674157303371,51.0,4.0,1.8539325842696628,,0.0,,-359.0,375.0,2.0,245.33333333333334
pro,PRO,LOLTMNT04_135183,15.2,23.533333333333335,TOP,Jayce,True,6,2,10,8.0,16558.0,703.5977,13129.0,423.7819,219.99901333333335,9.3484,31.0,0.5161290322580645,5.333333333333333,0.246219,67249.07501045817,1.6602825651591067,26.0,1.1048158640226629,9.0,2.0,0.46742209631728043,,0.0,,1329.0,1035.0,24.0,796.0
pro,PRO,LOLTMNT04_135183,15.2,23.533333333333335,JUNGLE,Xin Zhao,True,7,1,13,20.0,14432.0,613.2578,10885.0,328.4278,163.99909333333335,6.9688,31.0,0.6451612903225806,10.0,0.214605,67249.1321264649,1.8672530157313114,23.0,0.9773371104815863,7.0,1.0,0.3399433427762039,,0.0,,235.0,1276.0,19.0,510.0
pro,PRO,LOLTMNT04_135183,15.2,23.533333333333335,MIDDLE,Azir,True,7,0,3,10.0,9212.0,391.4448,10596.0,316.1473,222.99951333333334,9.4759,31.0,0.3225806451612903,10.0,0.136983,67249.22070621903,1.2381722064366831,36.0,1.5297450424929178,11.0,10.0,0.8923512747875354,,0.0,,221.0,10.0,-1.0,77.33333333333333
pro,PRO,LOLTMNT04_135183,15.2,23.533333333333335,BOTTOM,Yunara,True,8,2,9,8.5,18407.0,782.1671,12555.0,399.3909,219.99901333333335,9.3484,31.0,0.5483870967741935,5.666666666666667,0.273714,67249.0263559774,1.958399903452983,13.0,0.5524079320113314,7.0,3.0,0.4249291784702549,,0.0,,280.0,750.0,0.0,343.3333333333333
pro,PRO,LOLTMNT04_135183,15.2,23.533333333333335,UTILITY,Nautilus,True,3,2,19,11.0,8640.0,367.1388,7657.0,191.2606,16.000313333333334,0.6799,31.0,0.7096774193548387,7.333333333333333,0.128478,67248.86751039088,1.9195736079464354,84.0,3.5694050991501416,39.0,9.0,2.039660056657224,,0.0,,720.0,-56.0,-5.0,260.3333333333333
pro,PRO,LOLTMNT04_135183,15.2,23.533333333333335,TOP,Ambessa,False,2,9,1,0.3333333333333333,12985.0,551.7705,8300.0,218.5836,149.99911333333336,6.3739,7.0,0.42857142857142855,0.3,0.256109,50701.068685598715,2.524299627236444,19.0,0.8073654390934843,8.0,4.0,0.509915014164306,,0.0,,-1329.0,-1035.0,-24.0,796.0
pro,PRO,LOLTMNT04_135183,15.2,23.533333333333335,JUNGLE,Qiyana,False,2,7,3,0.7142857142857143,7515.0,319.3343,8363.0,221.2606,108.99934000000002,4.6317,7.0,0.7142857142857143,0.625,0.148222,50700.97556368151,1.4432497245329714,9.0,0.38243626062322944,1.0,2.0,0.1274787535410765,,0.0,,-235.0,-1276.0,-19.0,510.0
pro,PRO,LOLTMNT04_135183,15.2,23.533333333333335,MIDDLE,Ziggs,False,1,1,1,2.0,18465.0,784.6317,9717.0,278.796,239.99999333333335,10.1983,7.0,0.2857142857142857,1.0,0.364194,50701.00001647473,2.8143578100116216,16.0,0.6798866855524078,11.0,4.0,0.6373937677053824,,0.0,,-221.0,-10.0,1.0,77.33333333333333
pro,PRO,LOLTMNT04_135183,15.2,23.533333333333335,BOTTOM,Jinx,False,2,6,4,1.0,9239.0,392.5921,9245.0,258.7394,188.00074,7.9887,7.0,0.8571428571428571,0.8571428571428571,0.182225,50701.05638633558,1.5173263136576804,14.0,0.5949008498583569,8.0,2.0,0.4249291784702549,,0.0,,-280.0,-750.0,0.0,343.3333333333333
pro,PRO,LOLTMNT04_135183,15.2,23.533333333333335,UTILITY,Alistar,False,0,8,3,0.375,2497.0,106.1048,5049.0,80.4391,18.00064666666667,0.7649,7.0,0.42857142857142855,0.3333333333333333,0.0492495,50701.02234540452,1.3190699547856701,53.0,2.252124645892351,34.0,1.0,1.4872521246458923,,0.0,,-720.0,56.0,5.0,260.3333333333333
pro,PRO,LOLTMNT04_136195,15.2,31.483333333333334,TOP,Camille,True,6,5,1,1.4,17060.0,541.874,12794.0,275.225,224.99879,7.1466,25.0,0.28,1.1666666666666667,0.170873,99840.23221925055,1.9688400399672994,24.0,0.7623080995235574,11.0,3.0,0.4446797247220752,,0.0,,205.0,-19.0,0.0,74.66666666666667
pro,PRO,LOLTMNT04_136195,15.2,31.483333333333334,JUNGLE,Jarvan IV,True,0,2,16,8.0,14379.0,456.7178,11342.0,229.1053,192.99913,6.1302,25.0,0.64,5.333333333333333,0.14402,99840.2999583391,1.9934842188286348,44.0,1.397564849126522,9.0,9.0,0.571731074642668,,1.0,,-887.0,407.0,13.0,435.6666666666667
pro,PRO,LOLTMNT04_136195,15.2,31.483333333333334,MIDDLE,Viktor,True,10,2,7,8.5,36558.0,1161.1858,16056.0,378.8354,251.9988966666667,8.0042,25.0,0.68,5.666666666666667,0.366166,99839.963295336,3.0651459710470563,31.0,0.984647961884595,14.0,4.0,0.571731074642668,,0.0,,-537.0,199.0,19.0,251.66666666666666
pro,PRO,LOLTMNT04_136195,15.2,31.483333333333334,BOTTOM,Jinx,True,8,4,11,4.75,23682.0,752.2075,15450.0,359.5871,283.00053499999996,8.9889,25.0,0.76,3.8,0.2372,99839.7976391231,2.091864530179197,36.0,1.143462149285336,14.0,9.0,0.7305452620434092,,0.0,,-615.0,-10.0,4.0,209.66666666666666
pro,PRO,LOLTMNT04_136195,15.2,31.483333333333334,UTILITY,Nautilus,True,1,5,18,3.8,8161.0,259.2165,8528.0,139.7247,28.999298333333336,0.9211,25.0,0.76,3.1666666666666665,0.0817408,99839.98199185719,1.8551945361127988,105.0,3.335097935415564,54.0,11.0,2.0645844362096346,,0.0,,189.0,20.0,-3.0,70.66666666666667
pro,PRO,LOLTMNT04_136195,15.2,31.483333333333334,TOP,Aatrox,False,1,3,4,1.6666666666666667,12458.0,395.7014,10602.0,205.6008,253.00006666666667,8.036,18.0,0.2777777777777778,1.25,0.147139,84668.23887616472,1.924610215524453,29.0,0.9211222869242985,7.0,7.0,0.4446797247220752,,0.0,,-205.0,19.0,0.0,74.66666666666667
pro,PRO,LOLTMNT04_136195,15.2,31.483333333333334,JUNGLE,Wukong,False,6,5,7,2.6,11561.0,367.2102,11883.0,246.289,168.00136333333333,5.3362,18.0,0.7222222222222222,2.1666666666666665,0.136545,84668.05814932806,1.4909728002468645,41.0,1.3022763366860772,7.0,13.0,0.6352567496029645,,0.0,,887.0,-407.0,-13.0,435.6666666666667
pro,PRO,LOLTMNT04_136195,15.2,31.483333333333334,MIDDLE,Twisted Fate,False,2,6,11,2.1666666666666665,16364.0,519.7671,11331.0,228.756,205.99859833333335,6.5431,18.0,0.7222222222222222,1.8571428571428572,0.193273,84667.80150357267,2.27214630435923,22.0,0.698782424563261,9.0,4.0,0.41291688724192693,,0.0,,537.0,-199.0,-19.0,251.66666666666666
pro,PRO,LOLTMNT04_136195,15.2,31.483333333333334,BOTTOM,Ezreal,False,8,5,7,3.0,36217.0,1150.3547,13560.0,299.5553,240.99862,7.6548,18.0,0.8333333333333334,2.5,0.427753,84668.02103082855,3.8402081351924005,25.0,0.7940709370037057,8.0,7.0,0.47644256220222336,,0.0,,615.0,10.0,-4.0,209.66666666666666
pro,PRO,LOLTMNT04_136195,15.2,31.483333333333334,UTILITY,Leona,False,1,6,15,2.6666666666666665,8068.0,256.2626,7821.0,117.2684,36.001191666666664,1.1435,18.0,0.8888888888888888,2.2857142857142856,0.0952898,84668.03372449098,2.1852655958467926,110.0,3.493912122816305,52.0,13.0,2.0645844362096346,,0.0,,-189.0,-20.0,3.0,70.66666666666667
pro,PRO,LOLTMNT04_136197,15.2,23.45,TOP,Yorick,True,1,1,2,3.0,14421.0,614.968,9298.0,262.3454,193.00053499999999,8.2303,18.0,0.16666666666666666,1.5,0.249403,57822.07912495038,2.344115810683168,11.0,0.4690831556503198,8.0,0.0,0.3411513859275053,,0.0,,-39.0,-292.0,-1.0,110.66666666666667
pro,PRO,LOLTMNT04_136197,15.2,23.45,JUNGLE,Wukong,True,6,0,8,14.0,13402.0,571.5139,10793.0,326.0981,159.00038,6.7804,18.0,0.7777777777777778,14.0,0.23178,57822.07265510398,1.752582735072667,18.0,0.767590618336887,7.0,1.0,0.3411513859275053,,0.0,,115.0,-249.0,-9.0,124.33333333333333
pro,PRO,LOLTMNT04_136197,15.2,23.45,MIDDLE,Orianna,True,5,1,7,12.0,14638.0,624.2217,11215.0,344.0938,232.00023,9.8934,18.0,0.6666666666666666,6.0,0.253156,57822.05438543823,1.8141033055521492,12.0,0.511727078891258,10.0,0.0,0.4264392324093817,,0.0,,621.0,80.0,15.0,238.66666666666666
pro,PRO,LOLTMNT04_136197,15.2,23.45,BOTTOM,Kai'Sa,True,3,1,6,9.0,9825.0,418.9765,11097.0,339.0618,261.000845,11.1301,18.0,0.5,4.5,0.169918,57822.00826280912,1.2356936110172245,23.0,0.9808102345415779,12.0,5.0,0.7249466950959489,,0.0,,66.0,859.0,26.0,317.0
pro,PRO,LOLTMNT04_136197,15.2,23.45,UTILITY,Pyke,True,3,0,7,10.0,5536.0,236.0768,8037.0,208.5714,25.999015,1.1087,18.0,0.5555555555555556,10.0,0.0957421,57822.003068660495,1.131875223544551,75.0,3.1982942430703627,36.0,9.0,1.9189765458422174,,0.0,,-76.0,-232.0,1.0,103.0
pro,PRO,LOLTMNT04_136197,15.2,23.45,TOP,Ambessa,False,0,4,1,0.25,12411.0,529.2537,6997.0,164.2217,168.99946,7.2068,3.0,0.3333333333333333,0.2,0.326253,38041.02950777464,3.222800031908085,14.0,0.5970149253731344,8.0,1.0,0.3837953091684435,,0.0,,39.0,292.0,1.0,110.66666666666667
pro,PRO,LOLTMNT04_136197,15.2,23.45,JUNGLE,Trundle,False,1,4,0,0.25,5102.0,217.5693,6781.0,155.0107,132.00005,5.629,3.0,0.3333333333333333,0.2,0.134118,38041.12796194397,1.4035760112043878,21.0,0.8955223880597015,4.0,5.0,0.3837953091684435,,0.0,,-115.0,249.0,9.0,124.33333333333333
pro,PRO,LOLTMNT04_136197,15.2,23.45,MIDDLE,Viktor,False,0,3,1,0.3333333333333333,10207.0,435.2665,7680.0,193.3475,207.99915499999997,8.8699,3.0,0.3333333333333333,0.25,0.268316,38040.96662144636,2.251213488666779,11.0,0.4690831556503198,6.0,3.0,0.3837953091684435,,0.0,,-621.0,-80.0,-15.0,238.66666666666666
pro,PRO,LOLTMNT04_136197,15.2,23.45,BOTTOM,Varus,False,2,3,0,0.6666666666666666,6035.0,257.3561,8899.0,245.3305,204.99990000000003,8.742,3.0,0.6666666666666666,0.5,0.158645,38040.908947650416,1.0490179574084757,14.0,0.5970149253731344,6.0,3.0,0.3837953091684435,,0.0,,-66.0,-859.0,-26.0,317.0
pro,PRO,LOLTMNT04_136197,15.2,23.45,UTILITY,Neeko,False,0,4,2,0.5,4286.0,182.7719,5107.0,83.6247,36.00044,1.5352,3.0,0.6666666666666666,0.4,0.112668,38040.96992934995,2.185620994753942,66.0,2.814498933901919,30.0,12.0,1.791044776119403,,0.0,,76.0,232.0,-1.0,103.0
pro,PRO,LOLTMNT04_136198,15.2,22.8,TOP,Yorick,True,4,2,2,3.0,14990.0,657.4561,11760.0,381.3158,221.00039999999998,9.693,21.0,0.2857142857142857,2.0,0.263033,56989.047001707004,1.7241774403263646,10.0,0.43859649122807015,9.0,0.0,0.39473684210526316,,0.0,,1018.0,1029.0,2.0,683.0
pro,PRO,LOLTMNT04_136198,15.2,22.8,JUNGLE,Qiyana,True,7,1,9,16.0,15286.0,670.4386,12003.0,391.9737,206.00028,9.0351,21.0,0.7619047619047619,8.0,0.268227,56989.042862948176,1.7104173060590544,29.0,1.2719298245614035,6.0,4.0,0.43859649122807015,,0.0,,1029.0,1700.0,32.0,920.3333333333334
pro,PRO,LOLTMNT04_136198,15.2,22.8,MIDDLE,Twisted Fate,True,2,1,9,11.0,10757.0,471.7982,10978.0,347.0175,206.00028,9.0351,21.0,0.5238095238095238,5.5,0.188756,56988.916908601575,1.3595804246183552,24.0,1.0526315789473684,4.0,6.0,0.43859649122807015,,0.0,,789.0,29.0,-3.0,273.6666666666667
pro,PRO,LOLTMNT04_136198,15.2,22.8,BOTTOM,Aphelios,True,8,0,6,14.0,13630.0,597.807,11812.0,383.5965,226.99908,9.9561,21.0,0.6666666666666666,14.0,0.239169,56988.99104817096,1.5584266279801824,19.0,0.8333333333333333,10.0,4.0,0.6140350877192983,,0.0,,326.0,130.0,-1.0,152.33333333333334
pro,PRO,LOLTMNT04_136198,15.2,22.8,UTILITY,Thresh,True,0,3,11,3.6666666666666665,2326.0,102.0175,6396.0,146.0526,26.001120000000004,1.1404,21.0,0.5238095238095238,2.75,0.0408149,56988.991765262195,0.6984983492248682,69.0,3.026315789473684,37.0,7.0,1.9298245614035088,,0.0,,12.0,-60.0,0.0,24.0
pro,PRO,LOLTMNT04_136198,15.2,22.8,TOP,LeBlanc,False,1,2,2,1.5,10657.0,467.4123,8142.0,222.6316,179.99916000000002,7.8947,7.0,0.42857142857142855,1.0,0.265291,40170.982053669366,2.0994876738073125,16.0,0.7017543859649122,7.0,5.0,0.5263157894736842,,0.0,,-1018.0,-1029.0,-2.0,683.0
pro,PRO,LOLTMNT04_136198,15.2,22.8,JUNGLE,Poppy,False,3,4,0,0.75,5778.0,253.4211,6666.0,157.8947,93.99983999999999,4.1228,7.0,0.42857142857142855,0.6,0.143835,40171.029304411306,1.6050006745001573,19.0,0.8333333333333333,4.0,3.0,0.30701754385964913,,0.0,,-1029.0,-1700.0,-32.0,920.3333333333334
pro,PRO,LOLTMNT04_136198,15.2,22.8,MIDDLE,Ezreal,False,0,3,1,0.3333333333333333,6577.0,288.4649,7394.0,189.8246,179.99916000000002,7.8947,7.0,0.14285714285714285,0.25,0.163725,40171.01847610322,1.5196391826981328,12.0,0.5263157894736842,3.0,3.0,0.2631578947368421,,0.0,,-789.0,-29.0,3.0,273.6666666666667
pro,PRO,LOLTMNT04_136198,15.2,22.8,BOTTOM,Yunara,False,3,5,2,1.0,12327.0,540.6579,9629.0,287.8509,222.99996,9.7807,7.0,0.7142857142857143,0.8333333333333334,0.306863,40171.02094419985,1.8782567641789552,6.0,0.2631578947368421,4.0,1.0,0.21929824561403508,,0.0,,-326.0,-130.0,1.0,152.33333333333334
pro,PRO,LOLTMNT04_136198,15.2,22.8,UTILITY,Nautilus,False,0,7,3,0.42857142857142855,4832.0,211.9298,5126.0,90.3509,28.00068,1.2281,7.0,0.42857142857142855,0.375,0.120286,40170.925959795815,2.3456302040156767,56.0,2.456140350877193,33.0,5.0,1.6666666666666665,,0.0,,-12.0,60.0,0.0,24.0
pro,PRO,LOLTMNT04_135184,15.2,28.9,TOP,Cho'Gath,False,1,6,4,0.8333333333333334,17457.0,604.0484,9536.0,198.0277,213.99872,7.4048,12.0,0.4166666666666667,0.7142857142857143,0.222561,78436.92291102215,3.050322757876802,20.0,0.6920415224913495,8.0,3.0,0.3806228373702422,,0.0,,-392.0,-24.0,3.0,139.66666666666666
pro,PRO,LOLTMNT04_135184,15.2,28.9,JUNGLE,Skarner,False,3,4,7,2.5,15748.0,544.9135,8787.0,172.1107,140.00026999999997,4.8443,12.0,0.8333333333333334,2.0,0.200773,78436.84160718821,3.166064050637177,28.0,0.9688581314878894,6.0,5.0,0.3806228373702422,,0.0,,-906.0,-431.0,-4.0,447.0
pro,PRO,LOLTMNT04_135184,15.2,28.9,MIDDLE,Ahri,False,3,3,5,2.6666666666666665,17457.0,604.0484,11703.0,273.0104,237.00022999999996,8.2007,12.0,0.6666666666666666,2.0,0.222561,78436.92291102215,2.2125472143185756,30.0,1.0380622837370244,6.0,4.0,0.34602076124567477,,0.0,,104.0,76.0,-2.0,60.666666666666664
pro,PRO,LOLTMNT04_135184,15.2,28.9,BOTTOM,Yunara,False,3,6,4,1.1666666666666667,17628.0,609.9654,10943.0,246.7128,233.00047,8.0623,12.0,0.5833333333333334,1.0,0.224741,78436.95631860675,2.4723703026352912,11.0,0.3806228373702422,6.0,4.0,0.34602076124567477,,0.0,,-914.0,-349.0,-32.0,431.6666666666667
pro,PRO,LOLTMNT04_135184,15.2,28.9,UTILITY,Poppy,False,2,8,8,1.25,10147.0,351.1073,7284.0,120.1038,33.00091,1.1419,12.0,0.8333333333333334,1.1111111111111112,0.129365,78436.98063618444,2.923365455547618,106.0,3.6678200692041525,47.0,13.0,2.0761245674740487,,0.0,,-64.0,-524.0,6.0,198.0
pro,PRO,LOLTMNT04_135184,15.2,28.9,TOP,Ornn,True,0,2,15,7.5,15169.0,524.8789,10724.0,239.1349,199.99955999999997,6.9204,26.0,0.5769230769230769,5.0,0.137007,110716.97066573241,2.194907142370269,18.0,0.6228373702422145,8.0,1.0,0.31141868512110726,,0.0,,392.0,24.0,-3.0,139.66666666666666
pro,PRO,LOLTMNT04_135184,15.2,28.9,JUNGLE,Pantheon,True,9,3,10,6.333333333333333,28486.0,985.6747,13417.0,332.3183,192.00003999999998,6.6436,26.0,0.7307692307692307,4.75,0.257287,110716.82595700522,2.9660560372389964,44.0,1.5224913494809689,12.0,5.0,0.5882352941176471,,0.0,,906.0,431.0,4.0,447.0
pro,PRO,LOLTMNT04_135184,15.2,28.9,MIDDLE,Cassiopeia,True,8,4,4,3.0,23540.0,814.5329,13748.0,343.7716,248.99951,8.6159,26.0,0.46153846153846156,2.4,0.212614,110717.07413434675,2.36940136997937,29.0,1.0034602076124568,13.0,1.0,0.4844290657439447,,1.0,,-104.0,-76.0,2.0,60.666666666666664
pro,PRO,LOLTMNT04_135184,15.2,28.9,BOTTOM,Corki,True,7,0,12,19.0,33009.0,1142.1799,16184.0,428.0623,320.00102999999996,11.0727,26.0,0.7307692307692307,19.0,0.298138,110717.18465945299,2.6682562327960206,24.0,0.8304498269896194,13.0,6.0,0.6574394463667821,,0.0,,914.0,349.0,32.0,431.6666666666667
pro,PRO,LOLTMNT04_135184,15.2,28.9,UTILITY,Nautilus,True,2,3,17,6.333333333333333,10513.0,363.7716,8327.0,156.1938,21.99868,0.7612,26.0,0.7307692307692307,4.75,0.0949538,110717.00132064224,2.3289759260610854,104.0,3.5986159169550174,47.0,9.0,1.9377162629757787,,0.0,,64.0,524.0,-6.0,198.0
pro,PRO,LOLTMNT04_136199,15.2,30.083333333333332,TOP,Jax,True,6,0,10,16.0,24792.0,824.1108,13715.0,324.3324,265.00107499999996,8.8089,21.0,0.7619047619047619,16.0,0.289504,85636.12247153753,2.5409450304687415,30.0,0.997229916897507,15.0,4.0,0.6315789473684211,,0.0,,1441.0,268.0,12.0,573.6666666666666
pro,PRO,LOLTMNT04_136199,15.2,30.083333333333332,JUNGLE,Lee Sin,True,5,1,8,13.0,17503.0,581.8172,12455.0,282.4488,200.99878333333334,6.6814,21.0,0.6190476190476191,6.5,0.204388,85636.14302209523,2.0599032461812548,42.0,1.3961218836565097,17.0,8.0,0.8310249307479225,,0.0,,-123.0,-124.0,1.0,82.66666666666667
pro,PRO,LOLTMNT04_136199,15.2,30.083333333333332,MIDDLE,Galio,True,5,2,9,7.0,17491.0,581.4183,12327.0,278.1939,241.9993583333333,8.0443,21.0,0.6666666666666666,4.666666666666667,0.204248,85636.08945987231,2.089975013830282,38.0,1.2631578947368423,9.0,9.0,0.5983379501385042,,0.0,,-878.0,-435.0,-22.0,445.0
pro,PRO,LOLTMNT04_136199,15.2,30.083333333333332,BOTTOM,Ashe,True,3,1,9,12.0,20074.0,667.2798,12168.0,272.9086,282.0011666666667,9.374,21.0,0.5714285714285714,6.0,0.234411,85635.91299043133,2.445066956482867,52.0,1.7285318559556788,13.0,12.0,0.8310249307479225,,0.0,,145.0,51.0,8.0,68.0
pro,PRO,LOLTMNT04_136199,15.2,30.083333333333332,UTILITY,Braum,True,2,2,11,6.5,5776.0,192.0,7625.0,121.8947,29.9991,0.9972,21.0,0.6190476190476191,4.333333333333333,0.0674483,85635.96117322452,1.5751300097543208,104.0,3.4570637119113576,53.0,13.0,2.193905817174515,,0.0,,-130.0,82.0,4.0,72.0
pro,PRO,LOLTMNT04_136199,15.2,30.083333333333332,TOP,Dr. Mundo,False,0,6,0,0.0,17287.0,574.6371,9899.0,197.4848,217.00010833333334,7.2133,6.0,0.0,0.0,0.282823,61123.034548109594,2.9097788791846257,24.0,0.7977839335180056,11.0,3.0,0.46537396121883656,,0.0,,-1441.0,-268.0,-12.0,573.6666666666666
pro,PRO,LOLTMNT04_136199,15.2,30.083333333333332,JUNGLE,Qiyana,False,1,3,1,0.6666666666666666,9379.0,311.7673,9909.0,197.8172,204.99986666666666,6.8144,6.0,0.3333333333333333,0.5,0.153445,61122.877904135035,1.5760373718766616,43.0,1.4293628808864267,10.0,9.0,0.6315789473684211,,0.0,,123.0,124.0,-1.0,82.66666666666667
pro,PRO,LOLTMNT04_136199,15.2,30.083333333333332,MIDDLE,Aurora,False,3,4,2,1.25,17206.0,571.9446,11349.0,245.6842,256.9989083333333,8.5429,6.0,0.8333333333333334,1.0,0.281498,61122.99199283831,2.327966552183657,47.0,1.5623268698060941,13.0,14.0,0.8975069252077563,,0.0,,878.0,435.0,22.0,445.0
pro,PRO,LOLTMNT04_136199,15.2,30.083333333333332,BOTTOM,Aphelios,False,1,3,1,0.6666666666666666,12462.0,414.2493,10535.0,218.626,256.00014166666665,8.5097,6.0,0.3333333333333333,0.5,0.203884,61122.99150497341,1.8947851582153998,18.0,0.5983379501385042,13.0,3.0,0.5318559556786704,,0.0,,-145.0,-51.0,-8.0,68.0
pro,PRO,LOLTMNT04_136199,15.2,30.083333333333332,UTILITY,Bard,False,1,5,2,0.6,4789.0,159.1911,6817.0,95.036,34.99895,1.1634,6.0,0.5,0.5,0.0783502,61123.009258432015,1.675061029504609,114.0,3.7894736842105265,59.0,20.0,2.626038781163435,,0.0,,130.0,-82.0,-4.0,72.0
pro,PRO,LOLTMNT04_135185,15.2,36.766666666666666,TOP,Gwen,False,0,3,3,1.0,12392.0,337.0444,13122.0,226.9991,306.00161333333335,8.3228,10.0,0.3,0.75,0.165158,75031.18226183412,1.484782979315777,43.0,1.1695376246600182,17.0,7.0,0.6527651858567544,,0.0,,31.0,103.0,11.0,48.333333333333336
pro,PRO,LOLTMNT04_135185,15.2,36.766666666666666,JUNGLE,Nocturne,False,0,2,1,0.5,7455.0,202.7652,11390.0,179.8912,230.00123666666667,6.2557,10.0,0.1,0.3333333333333333,0.0993589,75031.02389418562,1.1271546356909066,64.0,1.7407071622846781,12.0,17.0,0.7887579329102448,,1.0,,-444.0,-959.0,-16.0,473.0
pro,PRO,LOLTMNT04_135185,15.2,36.766666666666666,MIDDLE,Akali,False,7,5,1,1.6,22506.0,612.1306,15756.0,298.6401,283.00038666666666,7.6972,10.0,0.8,1.3333333333333333,0.299956,75031.0045473336,2.0497267446669083,36.0,0.9791477787851315,8.0,7.0,0.40797824116047143,,0.0,,-74.0,-458.0,-6.0,179.33333333333334
